id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
813,CDJ5,small_airport,"Strathmore (D.J. Murray) Airport",51.131900787353516,-113.55999755859375,3150,NA,CA,CA-AB,Strathmore,0,CDJ5,,CDJ5,,https://en.wikipedia.org/wiki/Strathmore_(D.J._Murray)_Airport,DJ5,50,2008-06-13T14:30:04+00:00
1025,CFZ5,small_airport,"Sundre / Goodwins Farm Airport",51.739805714700005,-114.662600756,3700,NA,CA,CA-AB,Sundre,0,CFZ5,,CFZ5,,https://en.wikipedia.org/wiki/Sundre/Goodwins_Farm_Airport,FZ5,50,2010-09-23T12:35:14+00:00
671,CBD5,closed,"Takla Narrows Airport",55.1635488669,-125.706124306,2380,NA,CA,CA-BC,"Takla Narrows",0,CBD5,,CBD5,,https://en.wikipedia.org/wiki/Takla_Narrows_Aerodrome,BD5,50,2011-08-28T15:32:49+00:00
966,CFM6,small_airport,"Teepee Airport",56.45940017700195,-114.11900329589844,2565,NA,CA,CA-AB,Teepee,0,CFM6,,CFM6,,https://en.wikipedia.org/wiki/Teepee_Airport,FM6,50,2008-06-13T14:30:04+00:00
700,CBM5,closed,"Telegraph Creek Airport",57.916698,-131.117007,1100,NA,CA,CA-BC,"Telegraph Creek",0,CBM5,YTX,CBM5,,https://en.wikipedia.org/wiki/Telegraph_Creek_Airport,BM5,50,2016-10-09T16:05:11+00:00
692,CBK7,small_airport,"Mile 422 (Alaska Highway) Airport",58.84939956665039,-125.23999786376953,2400,NA,CA,CA-BC,"Toad River",0,CBK7,,CBK7,,https://en.wikipedia.org/wiki/Toad_River/Mile_422_(Alaska_Highway)_Airport,BK7,50,2008-06-13T14:30:04+00:00
1237,CKU2,small_airport,"Treherne Airport",49.631099700927734,-98.66639709472656,1200,NA,CA,CA-MB,Treherne,0,CKU2,,CKU2,,https://en.wikipedia.org/wiki/Treherne_Airport,KU2,50,2008-06-13T14:30:04+00:00
1606,CTN6,small_airport,"Treherne (South Norfolk Airpark) Airport",49.659698486328125,-98.66529846191406,1190,NA,CA,CA-MB,Treherne,0,CTN6,,CTN6,,https://en.wikipedia.org/wiki/Treherne_(South_Norfolk_Airpark),TN6,50,2008-06-13T14:30:04+00:00
929,CFB4,small_airport,"Trout Lake Airport",56.5,-114.55000305175781,2290,NA,CA,CA-AB,"Trout Lake",0,CFB4,,CFB4,,https://en.wikipedia.org/wiki/Trout_Lake_Airport_(Alberta),FB4,50,2008-06-13T14:30:04+00:00
617,CAE4,small_airport,"Tsacha Lake Airport",53.016700744628906,-124.83300018310547,3450,NA,CA,CA-BC,"Tsacha Lake",0,CAE4,,CAE4,,https://en.wikipedia.org/wiki/Tsacha_Lake_Airport,AE4,50,2008-06-13T14:30:04+00:00
719,CBT3,small_airport,"Tsetzi Lake (Pan Phillips) Airport",52.971900939941406,-125.0270004272461,3550,NA,CA,CA-BC,"Tsetzi Lake",0,CBT3,,CBT3,,https://en.wikipedia.org/wiki/Tsetzi_Lake_(Pan_Phillips)_Airport,BT3,50,2008-06-13T14:30:04+00:00
1022,CFY6,small_airport,"Turner Valley Bar N Ranch Airport",50.65439987182617,-114.34400177001953,4210,NA,CA,CA-AB,"Turner Valley Bar N Ranch",0,CFY6,,CFY6,,https://en.wikipedia.org/wiki/Turner_Valley_Bar_N_Ranch_Airport,FY6,50,2008-06-13T14:30:04+00:00
992,CFS7,small_airport,"Twin Creeks Airport",62.61940002441406,-131.2790069580078,2913,NA,CA,CA-YT,"Twin Creeks",0,CFS7,,CFS7,,https://en.wikipedia.org/wiki/Twin_Creeks_Airport,FS7,50,2008-06-13T14:30:04+00:00
1624,CVS2,small_airport,"Viking (South) Airport",53.02560043334961,-111.9489974975586,2242,NA,CA,CA-AB,Viking,0,CVS2,,CVS2,,https://en.wikipedia.org/wiki/Viking_(South)_Aerodrome,VS2,50,2008-06-13T14:30:04+00:00
1157,CJZ5,closed,"Virden (West) Airport",49.8833007812,-101.067001343,1510,NA,CA,CA-MB,Virden,0,CJZ5,,CJZ5,,https://en.wikipedia.org/wiki/Virden_(West)_Airport,JZ5,50,2011-04-21T17:22:16+00:00
1227,CKR7,small_airport,"Virden (Gabrielle Farm) Airport",49.784698486328125,-100.95600128173828,1440,NA,CA,CA-MB,Virden,0,CKR7,,CKR7,,https://en.wikipedia.org/wiki/Virden_(Gabrielle_Farm)_Airport,KR7,50,2008-06-13T14:30:04+00:00
945,CFF7,heliport,"Wainwright / Camp Wainwright Field",52.8279336823,-110.904278755,2170,NA,CA,CA-AB,Wainwright,0,CFF7,,CFF7,,https://en.wikipedia.org/wiki/Wainwright/Camp_Wainwright_Field_Airport,FF7,50,2011-04-23T19:29:03+00:00
978,CFP7,small_airport,"Wainwright Field 21 Airport",52.830601,-111.100998,2260,NA,CA,CA-AB,Wainwright,0,CYWN,,CFP7,,https://en.wikipedia.org/wiki/Wainwright/Wainwright_(Field_21)_Airport,FP7,50,2017-06-11T10:54:34+00:00
1236,CKT7,small_airport,"Wakaw Airport",52.6490522523,-105.763063431,1660,NA,CA,CA-SK,Wakaw,0,CKT7,,CKT7,,https://en.wikipedia.org/wiki/Wakaw_Airport,KT7,50,2011-04-23T19:30:47+00:00
953,CFH8,small_airport,"Warburg / Zajes Airport",53.2177775261,-114.336605072,2530,NA,CA,CA-AB,Warburg,0,CFH8,,CFH8,,https://en.wikipedia.org/wiki/Warburg/Zajes_Airport,FH8,50,2011-04-23T19:32:05+00:00
1251,CKX2,closed,"Warren / Woodlands Airport",50.159401,-97.591104,817,NA,CA,CA-MB,Warren,0,,,,,https://en.wikipedia.org/wiki/Warren/Woodlands_Airport,"KX2, CKX2",50,2017-04-01T19:25:10+00:00
1246,CKV7,small_airport,"Wawota Airport",49.8944823433,-102.03045845,2168,NA,CA,CA-SK,Wawota,0,CKV7,,CKV7,,https://en.wikipedia.org/wiki/Wawota_Airport,KV7,50,2011-04-23T19:36:04+00:00
1070,CJF5,closed,"West Poplar Airport",49.003101,-106.387001,2885,NA,CA,CA-SK,"West Poplar",0,,,,,https://en.wikipedia.org/wiki/West_Poplar_Airport,"JF5, CJF5",50,2017-04-01T19:21:34+00:00
1566,CSU5,small_airport,"Weymontachie Airport",47.9369010925293,-73.81719970703125,1171,NA,CA,CA-QC,Weymontachie,0,CSU5,,CSU5,,https://en.wikipedia.org/wiki/Weymontachie_Airport,SU5,50,2008-06-13T14:30:04+00:00
1625,CWC1,small_airport,"White City (Radomsky) Airport",50.439701080322266,-104.30599975585938,2020,NA,CA,CA-SK,"White City",0,CWC1,,CWC1,,https://en.wikipedia.org/wiki/White_City_(Radomsky)_Airport,WC1,50,2008-06-13T14:30:04+00:00
979,CFP8,small_airport,"Whitehorse / Cousins Airport",60.8117343999,-135.182132721,2200,NA,CA,CA-YT,Whitehorse,0,CFP8,,CFP8,,https://en.wikipedia.org/wiki/Whitehorse/Cousins_Airport,FP8,50,2011-04-23T19:49:09+00:00
1256,CKY2,small_airport,"Whitewood Airport",50.3347783814,-102.274475098,2000,NA,CA,CA-SK,Whitewood,0,CKY2,,CKY2,,https://en.wikipedia.org/wiki/Whitewood_Airport,KY2,50,2011-04-23T19:50:42+00:00
1250,CKW7,closed,"Wilkie Airport",52.403099,-108.720001,2149,NA,CA,CA-SK,Wilkie,0,,,,,https://en.wikipedia.org/wiki/Wilkie_Airport,"KW7, CKW7",50,2017-01-22T13:24:09+00:00
1259,CKZ2,closed,"Willow Bunch Airport",49.400002,-105.667,2427,NA,CA,CA-SK,"Willow Bunch",0,,,,,https://en.wikipedia.org/wiki/Willow_Bunch_Airport,"KZ2, CKZ2",50,2017-04-01T19:18:07+00:00
1354,CNW2,closed,"Windermere Airport",45.162498,-79.535302,746,NA,CA,CA-ON,Windermere,0,,,,,https://en.wikipedia.org/wiki/Windermere_Airport,"NW2, CNW2",50,2017-04-01T19:14:21+00:00
1262,CKZ7,small_airport,"Winkler Airport",49.166900634765625,-97.92030334472656,850,NA,CA,CA-MB,Winkler,0,CKZ7,,CKZ7,,https://en.wikipedia.org/wiki/Winkler_Airport,KZ7,50,2008-06-13T14:30:04+00:00
749,CCD3,small_airport,"Woodstock Airport",46.152248469700005,-67.54523277279999,481,NA,CA,CA-NB,Woodstock,0,CCD3,,CCD3,,https://en.wikipedia.org/wiki/Woodstock_Airport_(New_Brunswick),CD3,50,2011-04-23T20:40:19+00:00
1319,CNL8,small_airport,"Wyevale (Boker Field) Airport",44.65530014038086,-79.87889862060547,705,NA,CA,CA-ON,Wyevale,0,CNL8,,CNL8,,https://en.wikipedia.org/wiki/Wyevale_(Boker_Field)_Airport,NL8,50,2008-06-13T14:30:04+00:00
1158,CKA4,small_airport,"Zhoda Airport",49.280799865722656,-96.5010986328125,950,NA,CA,CA-MB,Zhoda,0,CKA4,,CKA4,,https://en.wikipedia.org/wiki/Zhoda_Airport,KA4,50,2008-06-13T14:30:04+00:00
28226,CES7,seaplane_base,"Fort McMurray Seaplane Base",56.733297,-111.366997,795,NA,CA,CA-AB,,0,CES7,,CES7,,https://en.wikipedia.org/wiki/Fort_McMurray_Water_Aerodrome,ES7,25,2016-10-16T07:25:55+00:00
28153,CBC3,seaplane_base,"Alert Bay Seaplane Base",50.58330154418945,-126.93299865722656,,NA,CA,CA-BC,,0,CBC3,,CBC3,,,,25,2008-07-14T08:45:08+00:00
28155,CAC3,closed,"Alice Arm/Silver City Seaplane Base",55.4667015076,-129.483001709,0,NA,CA,CA-BC,,0,CAC3,ZAA,CAC3,,https://en.wikipedia.org/wiki/Alice_Arm/Silver_City_Water_Aerodrome,,25,2014-06-12T20:25:46+00:00
28156,CBE7,seaplane_base,"Alliford Bay Seaplane Base",53.21500015258789,-131.99099731445312,,NA,CA,CA-BC,,0,CBE7,,CBE7,,,,25,2008-07-14T08:45:08+00:00
28176,CAR9,seaplane_base,"Bella Bella/Waglisla Seaplane Base",52.166698,-128.132994,0,NA,CA,CA-BC,,0,CAR9,,CAR9,,https://en.wikipedia.org/wiki/Bella_Bella/Waglisla_Water_Aerodrome,,25,2016-10-19T22:55:07+00:00
28182,CAG6,seaplane_base,"Blind Channel Seaplane Base",50.416698,-125.5,0,NA,CA,CA-BC,,0,CAG6,,CAG6,,https://en.wikipedia.org/wiki/Blind_Channel_Water_Aerodrome,AG6,25,2017-06-11T17:46:45+00:00
28188,CAK6,seaplane_base,"Camp Cordero Seaplane Base",50.446694,-125.453785,0,NA,CA,CA-BC,,0,CAK6,,CAK6,,https://en.wikipedia.org/wiki/Camp_Cordero_Water_Aerodrome,AK6,25,2016-10-09T14:04:11+00:00
28207,CBD3,closed,"Dawson Creek Seaplane Base",55.7449989319,-120.182998657,2145,NA,CA,CA-BC,,0,CBD3,,CBD3,,,,25,2014-03-27T11:29:52+00:00
28219,CAK8,seaplane_base,"Finlay Bay Seaplane Base",55.97919845581055,-123.7770004272461,2205,NA,CA,CA-BC,,0,CAK8,,CAK8,,,,25,2008-06-13T14:30:04+00:00
28224,CAU9,seaplane_base,"Fort Grahame Seaplane Base",56.527500152600005,-124.472999573,2205,NA,CA,CA-BC,,0,CAU9,,CAU9,,,,25,2012-04-29T15:20:00+00:00
28232,CAW6,seaplane_base,"Fort Ware Seaplane Base",57.4236,-125.6442,2480,NA,CA,CA-BC,,0,CAW6,,CAW6,,https://en.wikipedia.org/wiki/Fort_Ware_Water_Aerodrome,AW6,25,2016-10-16T08:08:55+00:00
28233,CBJ8,seaplane_base,"Fraser Lake Seaplane Base",54.0666999817,-124.883003235,2205,NA,CA,CA-BC,,0,CBJ8,,CBJ8,,,,25,2011-02-09T10:04:17+00:00
28247,CBY6,seaplane_base,"Green Lake Seaplane Base",51.42190170288086,-121.21399688720703,3507,NA,CA,CA-BC,,0,CBY6,,CBY6,,,,25,2008-06-13T14:30:04+00:00
28268,CAH7,seaplane_base,"Kamloops Seaplane Base",50.700003,-120.432999,1129,NA,CA,CA-BC,,0,CAH7,,CAH7,,https://en.wikipedia.org/wiki/Kamloops_Water_Aerodrome,AH7,25,2016-10-16T07:19:43+00:00
28273,CBA3,seaplane_base,"Kincolith Seaplane Base",55,-129.9499969482422,,NA,CA,CA-BC,,0,CBA3,,CBA3,,,,25,2008-07-14T08:45:08+00:00
28276,CAR7,seaplane_base,"Kyuquot Seaplane Base",50.03329849243164,-127.36699676513672,,NA,CA,CA-BC,,0,CAR7,,CAR7,,,,25,2008-07-14T08:45:08+00:00
28301,CAT7,seaplane_base,"Lasqueti Island/False Bay Seaplane Base",49.5,-124.3499984741211,,NA,CA,CA-BC,,0,CAT7,,CAT7,,,,25,2008-07-14T08:45:08+00:00
28311,CAV7,seaplane_base,"Mansons Landing Seaplane Base",50.0666999817,-124.983001709,,NA,CA,CA-BC,,0,CAV7,YMU,CAV7,,https://en.wikipedia.org/wiki/Mansons_Landing_Water_Aerodrome,,25,2012-04-24T00:42:59+00:00
28319,CAX7,seaplane_base,"Minstrel Island Seaplane Base",50.61669921875,-126.31700134277344,,NA,CA,CA-BC,,0,CAX7,,CAX7,,,,25,2008-07-14T08:45:08+00:00
28320,CAY7,seaplane_base,"Mission Seaplane Base",49.13330078125,-122.30000305175781,10,NA,CA,CA-BC,,0,CAY7,,CAY7,,,,25,2008-06-13T14:30:04+00:00
28326,CBE8,seaplane_base,"Moose Lake (Lodge) Seaplane Base",53.075801849365234,-125.4010009765625,,NA,CA,CA-BC,,0,CBE8,,CBE8,,,,25,2008-07-14T08:45:08+00:00
28328,CBF8,seaplane_base,"Muncho Lake/Mile 462 Seaplane Base",59.0099983215332,-125.77400207519531,2681,NA,CA,CA-BC,,0,CBF8,,CBF8,,,,25,2008-06-13T14:30:04+00:00
28333,CAT3,seaplane_base,"Nanaimo/Long Lake Seaplane Base",49.21670150756836,-124.01699829101562,390,NA,CA,CA-BC,,0,CAT3,,CAT3,,,,25,2008-06-13T14:30:04+00:00
28364,CAG8,seaplane_base,"Pender Harbour Seaplane Base",49.623785,-124.024884,0,NA,CA,CA-BC,,0,CAG8,YPT,CAG8,,https://en.wikipedia.org/wiki/Pender_Harbour_Water_Aerodrome,AG8,25,2017-01-19T03:33:55+00:00
28373,CPW9,seaplane_base,"Port Alberni Seaplane Base",49.23189926147461,-124.81500244140625,,NA,CA,CA-BC,,0,CPW9,,CPW9,,,,25,2008-07-14T08:45:08+00:00
28378,CAW5,seaplane_base,"Port Hardy Seaplane Base",50.71670150756836,-127.48300170898438,,NA,CA,CA-BC,,0,CAW5,,CAW5,,,,25,2008-07-14T08:45:08+00:00
28380,CAM8,seaplane_base,"Port McNeill Seaplane Base",50.5922314571,-127.088384628,,NA,CA,CA-BC,,0,CAM8,,CAM8,,,AM8,25,2010-09-23T10:57:54+00:00
28384,CAQ8,seaplane_base,"Powell Lake Seaplane Base",49.8833007812,-124.532997131,183,NA,CA,CA-BC,,0,CAQ8,WPL,CAQ8,,https://en.wikipedia.org/wiki/Powell_Lake_Water_Aerodrome,,25,2013-06-30T13:03:10+00:00
28389,CAQ6,seaplane_base,"Queen Charlotte City Seaplane Base",53.25,-132.06700134277344,,NA,CA,CA-BC,,0,CAQ6,,CAQ6,,,,25,2008-07-14T08:45:08+00:00
28399,CBZ8,seaplane_base,"Rykerts Seaplane Base",48.983299255371094,-116.5,,NA,CA,CA-BC,,0,CBZ8,,CBZ8,,,,25,2008-07-14T08:45:08+00:00
28424,CSU6,seaplane_base,"Spout Lake Seaplane Base",52.00749969482422,-121.44499969482422,3560,NA,CA,CA-BC,,0,CSU6,,CSU6,,,,25,2008-06-13T14:30:04+00:00
28437,CAH9,closed,"Telegraph Creek Seaplane Base",57.900002,-131.182999,1100,NA,CA,CA-BC,,0,CAH9,,CAH9,,https://en.wikipedia.org/wiki/Telegraph_Creek_Water_Aerodrome,AH9,25,2017-06-11T17:15:16+00:00
28450,CAN3,seaplane_base,"Ucluelet Seaplane Base",48.950003,-125.550005,,NA,CA,CA-BC,,0,CAN3,,CAN3,,https://en.wikipedia.org/wiki/Ucluelet_Water_Aerodrome,AN3,25,2016-10-27T19:47:03+00:00
28457,CVW2,seaplane_base,"Vernon/Wildlife Seaplane Base",50.24359893798828,-119.34400177001953,1122,NA,CA,CA-BC,,0,CVW2,,CVW2,,,,25,2008-06-13T14:30:04+00:00
28463,CAW9,seaplane_base,"Whaletown Seaplane Base",50.108504,-125.051001,0,NA,CA,CA-BC,,0,CAW9,,CAW9,,https://en.wikipedia.org/wiki/Whaletown_Water_Aerodrome,AW9,25,2016-10-22T08:20:21+00:00
28179,CJX6,seaplane_base,"Bird River Seaplane Base",50.400001525878906,-95.75,826,NA,CA,CA-MB,,0,CJX6,,CJX6,,,,25,2008-06-13T14:30:04+00:00
28180,CJY6,seaplane_base,"Bissett Seaplane Base",51.016701,-95.683296,824,NA,CA,CA-MB,,0,CJY6,,CJY6,,https://en.wikipedia.org/wiki/Bissett_Water_Aerodrome,JY6,25,2020-02-26T14:38:12+00:00
28239,CJP8,seaplane_base,"Gillam Seaplane Base",56.354401,-94.656403,470,NA,CA,CA-MB,,0,CJP8,,CJP8,,https://en.wikipedia.org/wiki/Gillam_Water_Aerodrome,JP8,25,2016-10-16T08:34:37+00:00
28240,CJS8,seaplane_base,"Gods Lake Narrows Seaplane Base",54.54999923706055,-94.4666976928711,595,NA,CA,CA-MB,,0,CJS8,,CJS8,,,,25,2008-06-13T14:30:04+00:00
28248,CJW8,seaplane_base,"Gunisao Lake Seaplane Base",53.516700744628906,-96.36669921875,866,NA,CA,CA-MB,,0,CJW8,,CJW8,,,,25,2008-06-13T14:30:04+00:00
28275,CKW8,seaplane_base,"Knee Lake Seaplane Base",54.89080047607422,-94.80750274658203,577,NA,CA,CA-MB,,0,CKW8,,CKW8,,,,25,2008-06-13T14:30:04+00:00
28282,CJS9,seaplane_base,"Lac Du Bonnet (North) Seaplane Base",50.28329849243164,-96,836,NA,CA,CA-MB,,0,CJS9,,CJS9,,,,25,2008-06-13T14:30:04+00:00
28303,CKA3,seaplane_base,"Leaf Rapids Seaplane Base",56.54999923706055,-99.93329620361328,849,NA,CA,CA-MB,,0,CKA3,,CKA3,,,,25,2008-06-13T14:30:04+00:00
28306,CKD3,seaplane_base,"Lynn Lake (Eldon Lake) Seaplane Base",56.81719970703125,-101.01899719238281,1100,NA,CA,CA-MB,,0,CKD3,,CKD3,,,,25,2008-06-13T14:30:04+00:00
28316,CKJ3,seaplane_base,"Mcgavock Lake Seaplane Base",56.56669998168945,-101.5,1100,NA,CA,CA-MB,,0,CKJ3,,CKJ3,,,,25,2008-06-13T14:30:04+00:00
28344,CKY3,seaplane_base,"Norway House Seaplane Base",53.98529815673828,-97.79389953613281,712,NA,CA,CA-MB,,0,CKY3,,CKY3,,,,25,2008-06-13T14:30:04+00:00
28369,CKT8,seaplane_base,"Pine Dock Seaplane Base",51.610801696777344,-96.81719970703125,712,NA,CA,CA-MB,,0,CKT8,,CKT8,,,,25,2008-06-13T14:30:04+00:00
28393,CKT4,seaplane_base,"Red Sucker Lake Seaplane Base",54.154701232910156,-93.56330108642578,720,NA,CA,CA-MB,,0,CKT4,,CKT4,,,,25,2008-06-13T14:30:04+00:00
28412,CKC5,seaplane_base,"Selkirk Seaplane Base",50.16669845581055,-96.86669921875,735,NA,CA,CA-MB,,0,CKC5,,CKC5,,,,25,2008-06-13T14:30:04+00:00
28415,CKB9,seaplane_base,"Shoal Lake Seaplane Base",50.43330001831055,-100.5999984741211,,NA,CA,CA-MB,,0,CKB9,,CKB9,,,,25,2008-07-14T08:45:08+00:00
28416,CKJ5,seaplane_base,"Silver Falls Seaplane Base",50.5,-96.0999984741211,755,NA,CA,CA-MB,,0,CKJ5,,CKJ5,,,,25,2008-06-13T14:30:04+00:00
28421,CKM5,seaplane_base,"Snow Lake Seaplane Base",54.883301,-100.032997,890,NA,CA,CA-MB,,0,CKM5,,CKM5,,https://en.wikipedia.org/wiki/Snow_Lake_Water_Aerodrome,KM5,25,2016-10-27T22:04:27+00:00
28441,CKC3,seaplane_base,"The Pas / Grace Lake Seaplane Base",53.8207197785,-101.1926651,855,NA,CA,CA-MB,,0,CKC3,,CKC3,,,,25,2011-12-29T13:17:33+00:00
28442,CKD6,seaplane_base,"Thompson Seaplane Base",55.75,-97.83329772949219,596,NA,CA,CA-MB,,0,CKD6,,CKD6,,,,25,2008-06-13T14:30:04+00:00
28460,CKK6,seaplane_base,"Wabowden Seaplane Base",54.91669845581055,-98.61669921875,744,NA,CA,CA-MB,,0,CKK6,,CKK6,,,,25,2008-06-13T14:30:04+00:00
28202,CCR8,seaplane_base,"Conne River Seaplane Base",47.92499923706055,-55.57780075073242,350,NA,CA,CA-NL,,0,CCR8,,CCR8,,,,25,2008-06-13T14:30:04+00:00
28461,CCX5,seaplane_base,"Wabush Seaplane Base",52.9333,-66.900002,1700,NA,CA,CA-NL,,0,CCX5,,CCX5,,https://en.wikipedia.org/wiki/Wabush_Water_Aerodrome,CX5,25,2017-10-07T17:37:18+00:00
28193,CHL3,seaplane_base,"Church Lake Seaplane Base",44.55939865112305,-64.61219787597656,280,NA,CA,CA-NS,,0,CHL3,,CHL3,,,,25,2008-06-13T14:30:04+00:00
28260,CDT2,seaplane_base,"Hoopers Lake Seaplane Base",43.95389938354492,-65.99079895019531,100,NA,CA,CA-NS,,0,CDT2,,CDT2,,,,25,2008-06-13T14:30:04+00:00
28299,CLL2,seaplane_base,"Langille Lake Seaplane Base",44.45000076293945,-64.44779968261719,185,NA,CA,CA-NS,,0,CLL2,,CLL2,,,,25,2008-06-13T14:30:04+00:00
28338,CCA2,seaplane_base,"New Germany Seaplane Base",44.54999923706055,-64.75,200,NA,CA,CA-NS,,0,CCA2,,CCA2,,,,25,2008-06-13T14:30:04+00:00
28377,CDD2,seaplane_base,"Porters Lake Seaplane Base",44.71220016479492,-63.29890060424805,,NA,CA,CA-NS,,0,CDD2,,CDD2,,,,25,2008-07-14T08:45:08+00:00
28159,CES6,seaplane_base,"Arctic Red River Seaplane Base",67.44999694824219,-133.75,,NA,CA,CA-NT,,0,CES6,,CES6,,,,25,2008-07-14T08:45:08+00:00
28246,CES9,seaplane_base,"Great Bear Lake Seaplane Base",66.70829772949219,-119.68299865722656,512,NA,CA,CA-NT,,0,CES9,,CES9,,,,25,2008-06-13T14:30:04+00:00
28256,CEF8,seaplane_base,"Hay River Seaplane Base",60.851835,-115.729587,514,NA,CA,CA-NT,,0,CEF8,,CEF8,,https://en.wikipedia.org/wiki/Hay_River_Water_Aerodrome,EF8,25,2016-10-16T01:31:46+00:00
28267,CEE3,seaplane_base,"Inuvik/Shell Lake Seaplane Base",68.316704,-133.617007,57,NA,CA,CA-NT,,0,CEE3,,CEE3,,https://en.wikipedia.org/wiki/Inuvik/Shell_Lake_Water_Aerodrome,EE3,25,2016-10-16T07:13:56+00:00
28269,CJP5,seaplane_base,"Kasba Lake Seaplane Base",60.28329849243164,-102.51699829101562,1089,NA,CA,CA-NT,,0,CJP5,,CJP5,,,,25,2008-06-13T14:30:04+00:00
28329,CET8,seaplane_base,"Nahanni Butte Seaplane Base",61.03329849243164,-123.3499984741211,550,NA,CA,CA-NT,,0,CET8,,CET8,,,,25,2008-06-13T14:30:04+00:00
28331,CEP9,seaplane_base,"Namushka Lodge Seaplane Base",62.41669845581055,-113.3499984741211,670,NA,CA,CA-NT,,0,CEP9,,CEP9,,,,25,2008-06-13T14:30:04+00:00
28342,CEU8,seaplane_base,"Norman Wells Seaplane Base",65.2572021484375,-126.68499755859375,,NA,CA,CA-NT,,0,CEU8,,CEU8,,,,25,2008-07-14T08:45:08+00:00
28345,CKP8,seaplane_base,"Obre Lake/North of Sixty Seaplane Base",60.3203010559082,-103.12699890136719,,NA,CA,CA-NT,,0,CKP8,,CKP8,,,,25,2008-07-14T08:45:08+00:00
28361,CEW8,seaplane_base,"Paulatuk Seaplane Base",69.3499984741211,-124.06700134277344,,NA,CA,CA-NT,,0,CEW8,,CEW8,,,,25,2008-07-14T08:45:08+00:00
28436,CED9,seaplane_base,"Taltheilei Narrows Seaplane Base",62.599998474121094,-111.51699829101562,514,NA,CA,CA-NT,,0,CED9,,CED9,,,,25,2008-06-13T14:30:04+00:00
28449,CEG9,seaplane_base,"Trout Lake Seaplane Base",60.43330001831055,-121.25,,NA,CA,CA-NT,,0,CEG9,,CEG9,,,,25,2008-07-14T08:45:08+00:00
28154,CPN6,seaplane_base,"Algoma Mills Seaplane Base",46.18330001831055,-82.83329772949219,602,NA,CA,CA-ON,,0,CPN6,,CPN6,,,,25,2008-06-13T14:30:04+00:00
28160,CJF6,seaplane_base,"Armstrong Seaplane Base",50.25,-89.05000305175781,1120,NA,CA,CA-ON,,0,CJF6,,CJF6,,,,25,2008-06-13T14:30:04+00:00
28161,CKN6,closed,"Armstrong/Waweig Lake Seaplane Base",50.133301,-89.116699,1025,NA,CA,CA-ON,,0,CKN6,,CKN6,,https://en.wikipedia.org/wiki/Armstrong/Waweig_Lake_Water_Aerodrome,,25,2016-05-12T23:08:42+00:00
28168,CGL3,seaplane_base,"Bala/Gibson Lake Seaplane Base",44.94860076904297,-79.7260971069336,635,NA,CA,CA-ON,,0,CGL3,,CGL3,,,,25,2008-06-13T14:30:04+00:00
28173,CNF5,seaplane_base,"Batchawana Seaplane Base",46.91669845581055,-84.5999984741211,601,NA,CA,CA-ON,,0,CNF5,,CNF5,,,,25,2008-06-13T14:30:04+00:00
28178,CJS6,seaplane_base,"Big Hook Wilderness Camp Seaplane Base",53.56669998168945,-92.94999694824219,860,NA,CA,CA-ON,,0,CJS6,,CJS6,,,,25,2008-06-13T14:30:04+00:00
28184,CJC7,seaplane_base,"Burditt Lake Seaplane Base",48.91939926147461,-93.80220031738281,1150,NA,CA,CA-ON,,0,CJC7,,CJC7,,,,25,2008-06-13T14:30:04+00:00
28191,CNL5,seaplane_base,"Chapleau Seaplane Base",47.849998474121094,-83.4000015258789,1443,NA,CA,CA-ON,,0,CNL5,,CNL5,,,,25,2008-06-13T14:30:04+00:00
28197,CNN5,seaplane_base,"Cochrane Seaplane Base",49.10969924926758,-81.0333023071289,807,NA,CA,CA-ON,,0,CNN5,,CNN5,,,,25,2008-06-13T14:30:04+00:00
28201,CJL7,seaplane_base,"Confederation Lake Seaplane Base",51.04999923706055,-92.83329772949219,1323,NA,CA,CA-ON,,0,CJL7,,CJL7,,,,25,2008-06-13T14:30:04+00:00
28205,CJT7,seaplane_base,"Cushing Lake Seaplane Base",48.94419860839844,-90.50859832763672,1500,NA,CA,CA-ON,,0,CJT7,,CJT7,,,,25,2008-06-13T14:30:04+00:00
28208,CJA8,seaplane_base,"Deer Lake Seaplane Base",52.61669921875,-94.05000305175781,1017,NA,CA,CA-ON,,0,CJA8,,CJA8,,,,25,2008-06-13T14:30:04+00:00
28209,CJZ7,seaplane_base,"Deer Lake/Keyamawun Seaplane Base",52.66669845581055,-94.41670227050781,1017,NA,CA,CA-ON,,0,CJZ7,,CJZ7,,,,25,2008-06-13T14:30:04+00:00
28211,CNK5,seaplane_base,"Dorset/Kawagama Lake (Old Mill Marina) Seaplane Base",45.266700744628906,-78.80829620361328,1165,NA,CA,CA-ON,,0,CNK5,,CNK5,,,,25,2008-06-13T14:30:04+00:00
28214,CJE8,seaplane_base,"Ear Falls Seaplane Base",50.58330154418945,-93.16670227050781,1171,NA,CA,CA-ON,,0,CJE8,,CJE8,,,,25,2008-06-13T14:30:04+00:00
28216,CNV5,seaplane_base,"Elk Lake Seaplane Base",47.727907674799994,-80.3215491772,925,NA,CA,CA-ON,,0,CNV5,,CNV5,,,nv5,25,2010-12-31T10:03:54+00:00
